date,David Bellemere,Greg Kadel,Karl Templer,Patrick Demarchelier,Seth Sabal,Nicholas Kettle,Paul Haggis,Terdema Ussery,T.J. Miller,Eric Weinberger,Michael Feinberg,Philip Berk,David Sawyer,John Moore,Jorge Domínguez,Jorge I. Domínguez,Blake Farenthold,Duane Hall,Johnny Iuzzini,Tony Tooke,Sherman Alexie,Angel Arce,Richard Meier,Michael Ferro,Mike Isabella,Robert Reece,Bill Hybels,Nicholas Nixon,William D. Strampel,Keith Raniere,John Kricfalusi,Benjamin Sparks,Benton Strong,Glenn Thrush,Justin Parish,Charlie Rose,Al Franken,Clay Johnson,Junot Díaz
2018-10-07,0.02,0.0011200000000000001,0.0,0.02,0.0,0.0,0.02857142857142857,0.024390243902439025,0.03,0.0,0.00336,0.0,0.01456,0.3469387755102041,0.008960000000000001,0.0,0.01,0.0011200000000000001,0.0,0.0,0.14,0.01,0.12,0.01,0.01,0.0044800000000000005,0.1282051282051282,0.01456,0.0,0.12,0.01,0.0,0.0011200000000000001,0.0,0.00336,0.0,0.0,0.04,0.0
2018-10-14,0.01,0.00336,0.01456,0.01,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.005600000000000001,0.015151515151515152,0.0168,0.32653061224489793,0.0044800000000000005,0.0,0.0,0.00336,0.02,0.0,0.13,0.03,0.09,0.01,0.02,0.0044800000000000005,0.15384615384615385,0.0168,0.0,0.16,0.01,0.0,0.0,0.0,0.0044800000000000005,0.0,0.0,0.03,0.0
2018-10-21,0.01,0.0,0.00672,0.02,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.0011200000000000001,0.015151515151515152,0.02016,0.32653061224489793,0.008960000000000001,0.0,0.0,0.0011200000000000001,0.0,0.0,0.14,0.01,0.04,0.01,0.02,0.0044800000000000005,0.1282051282051282,0.01904,0.0,0.12,0.02,0.0,0.00336,0.017857142857142856,0.005600000000000001,0.0,0.0,0.03,0.0
2018-10-28,0.01,0.00336,0.007840000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.0044800000000000005,0.015151515151515152,0.017920000000000002,0.3877551020408163,0.011200000000000002,0.0012431999999999999,0.0,0.008960000000000001,0.0,0.0011200000000000001,0.17,0.01,0.04,0.01,0.02,0.005600000000000001,0.1282051282051282,0.01456,0.0,0.08,0.01,0.0,0.0011200000000000001,0.017857142857142856,0.01008,0.0,0.0,0.03,0.0
2018-11-04,0.02,0.0011200000000000001,0.0,0.02,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.00336,0.015151515151515152,0.01456,0.3673469387755102,0.01008,0.0,0.01,0.005600000000000001,0.01,0.0,0.18,0.02,0.06,0.01,0.01,0.00336,0.1282051282051282,0.01456,0.0,0.08,0.02,0.0,0.0011200000000000001,0.017857142857142856,0.0168,0.0,0.0,0.02,0.0
2018-11-11,0.02,0.0011200000000000001,0.0044800000000000005,0.02,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.00336,0.015151515151515152,0.01344,0.3469387755102041,0.005600000000000001,0.0,0.0,0.005600000000000001,0.0,0.005600000000000001,0.12,0.01,0.07,0.02,0.02,0.0044800000000000005,0.10256410256410256,0.01456,0.0,0.04,0.02,0.0,0.0,0.017857142857142856,0.0011200000000000001,0.0,0.0,0.03,0.01
2018-11-18,0.02,0.0,0.0044800000000000005,0.01,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.01904,0.2857142857142857,0.01008,0.0,0.0,0.00672,0.0,0.00336,0.1,0.02,0.05,0.01,0.02,0.0011200000000000001,0.07692307692307693,0.0044800000000000005,0.0,0.12,0.02,0.01,0.0,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.02,0.0
2018-11-25,0.01,0.0,0.0044800000000000005,0.02,0.0,0.0,0.04285714285714286,0.0,0.04,0.0,0.0044800000000000005,0.030303030303030304,0.00672,0.32653061224489793,0.005600000000000001,0.0,0.01,0.00336,0.01,0.0,0.12,0.01,0.06,0.01,0.05,0.00336,0.10256410256410256,0.00672,0.0,0.08,0.02,0.0,0.0011200000000000001,0.017857142857142856,0.01008,0.0,0.0,0.04,0.0
2018-12-02,0.01,0.0,0.0011200000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.0044800000000000005,0.030303030303030304,0.01344,0.2857142857142857,0.015680000000000003,0.0,0.0,0.00336,0.01,0.0011200000000000001,0.13,0.01,0.06,0.01,0.1,0.0,0.07692307692307693,0.02352,0.0,0.04,0.01,0.01,0.0011200000000000001,0.0,0.01344,0.0,0.0,0.02,0.0
2018-12-09,0.02,0.0011200000000000001,0.0,0.02,0.0012431999999999999,0.0,0.02857142857142857,0.0,0.03,0.0,0.0011200000000000001,0.015151515151515152,0.01456,0.2857142857142857,0.005600000000000001,0.0,0.01,0.005600000000000001,0.02,0.0,0.13,0.0,0.05,0.03,0.12,0.00336,0.10256410256410256,0.00336,0.0,0.04,0.01,0.0,0.0,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.03,0.0
2018-12-16,0.02,0.00336,0.0,0.02,0.0,0.0,0.02857142857142857,0.012195121951219513,0.03,0.0,0.0,0.015151515151515152,0.02128,0.32653061224489793,0.005600000000000001,0.0,0.0,0.00336,0.01,0.0011200000000000001,0.1,0.01,0.05,0.01,0.09,0.005600000000000001,0.10256410256410256,0.0168,0.0,0.04,0.01,0.0,0.0011200000000000001,0.017857142857142856,0.005600000000000001,0.0,0.0,0.03,0.0
2018-12-23,0.02,0.00336,0.0,0.02,0.0016576,0.0,0.04285714285714286,0.012195121951219513,0.06,0.0,0.0044800000000000005,0.030303030303030304,0.02016,0.2857142857142857,0.007840000000000001,0.0,0.0,0.00672,0.01,0.0011200000000000001,0.03,0.01,0.05,0.01,0.04,0.00336,0.10256410256410256,0.0044800000000000005,0.0,0.08,0.02,0.01,0.0,0.017857142857142856,0.00336,0.0,0.0,0.02,0.0
2018-12-30,0.01,0.0011200000000000001,0.0011200000000000001,0.02,0.0,0.0,0.04285714285714286,0.0,0.05,0.0,0.0,0.030303030303030304,0.028,0.3469387755102041,0.0044800000000000005,0.0,0.0,0.00672,0.0,0.0,0.09,0.02,0.03,0.01,0.07,0.00336,0.10256410256410256,0.007840000000000001,0.0,0.16,0.02,0.0,0.0011200000000000001,0.0,0.00672,0.0,0.0,0.02,0.0
2019-01-06,0.01,0.0011200000000000001,0.0011200000000000001,0.01,0.0,0.0,0.05714285714285714,0.0,0.03,0.0,0.0011200000000000001,0.030303030303030304,0.022400000000000003,0.32653061224489793,0.008960000000000001,0.0,0.01,0.0044800000000000005,0.0,0.0,0.13,0.02,0.07,0.01,0.02,0.0044800000000000005,0.07692307692307693,0.00336,0.0,0.12,0.01,0.01,0.0,0.0,0.005600000000000001,0.0,0.0,0.03,0.0
2019-01-13,0.01,0.0011200000000000001,0.0,0.01,0.0,0.0,0.04285714285714286,0.0,0.03,0.0,0.00336,0.030303030303030304,0.015680000000000003,0.3673469387755102,0.008960000000000001,0.0,0.0,0.0044800000000000005,0.0,0.0,0.1,0.01,0.06,0.01,0.02,0.00336,0.05128205128205128,0.00336,0.0,0.08,0.01,0.01,0.0,0.0,0.008960000000000001,0.0,0.0,0.03,0.01
2019-01-20,0.0,0.0,0.0044800000000000005,0.02,0.0,0.0,0.04285714285714286,0.0,0.03,0.0,0.0011200000000000001,0.015151515151515152,0.0168,0.3673469387755102,0.0044800000000000005,0.0,0.0,0.0011200000000000001,0.01,0.0,0.13,0.05,0.05,0.01,0.02,0.0,0.10256410256410256,0.007840000000000001,0.0,0.04,0.02,0.0,0.0022400000000000002,0.017857142857142856,0.005600000000000001,0.0,0.0,0.03,0.0
2019-01-27,0.01,0.0,0.005600000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.0044800000000000005,0.015151515151515152,0.022400000000000003,0.3673469387755102,0.0168,0.0,0.01,0.00672,0.02,0.0,0.1,0.03,0.06,0.02,0.02,0.00672,0.07692307692307693,0.005600000000000001,0.0,0.12,0.01,0.01,0.0011200000000000001,0.0,0.00672,0.0,0.0,0.02,0.0
2019-02-03,0.01,0.0,0.0044800000000000005,0.02,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.005600000000000001,0.030303030303030304,0.012320000000000001,0.6530612244897959,0.01456,0.0,0.0,0.01008,0.0,0.0,0.13,0.02,0.05,0.01,0.02,0.0011200000000000001,0.07692307692307693,0.015680000000000003,0.0,0.04,0.01,0.0,0.0,0.0,0.0044800000000000005,0.0,0.0,0.03,0.0
2019-02-10,0.01,0.0022400000000000002,0.007840000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.005600000000000001,0.015151515151515152,0.017920000000000002,0.40816326530612246,0.015680000000000003,0.0,0.0,0.005600000000000001,0.0,0.0,0.09,0.01,0.06,0.01,0.02,0.0,0.1282051282051282,0.011200000000000002,0.0,0.04,0.0,0.01,0.0044800000000000005,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.03,0.01
2019-02-17,0.01,0.0,0.017920000000000002,0.02,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.00336,0.030303030303030304,0.0168,0.3469387755102041,0.0044800000000000005,0.0,0.0,0.0044800000000000005,0.0,0.0,0.13,0.02,0.06,0.01,0.02,0.005600000000000001,0.10256410256410256,0.01456,0.0,0.04,0.02,0.0,0.0,0.017857142857142856,0.00336,0.0,0.0,0.03,0.0
2019-02-24,0.0,0.0011200000000000001,0.00672,0.01,0.0,0.0,0.04285714285714286,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.01008,0.3673469387755102,0.0044800000000000005,0.0,0.0,0.0022400000000000002,0.01,0.0,0.11,0.01,0.07,0.01,0.02,0.0044800000000000005,0.15384615384615385,0.011200000000000002,0.0,0.04,0.01,0.0,0.0,0.017857142857142856,0.0022400000000000002,0.0,0.0,0.04,0.0
2019-03-03,0.01,0.0011200000000000001,0.005600000000000001,0.02,0.0012431999999999999,0.0,0.04285714285714286,0.0,0.03,0.0,0.00336,0.015151515151515152,0.01344,0.3673469387755102,0.01008,0.0,0.0,0.00336,0.0,0.0,0.11,0.01,0.05,0.01,0.02,0.0011200000000000001,0.1282051282051282,0.011200000000000002,0.0,0.08,0.01,0.01,0.0,0.0,0.00336,0.0,0.0,0.04,0.0
2019-03-10,0.01,0.0044800000000000005,0.00336,0.01,0.0,0.0,0.04285714285714286,0.0,0.02,0.0,0.00672,0.015151515151515152,0.015680000000000003,0.32653061224489793,0.008960000000000001,0.0012431999999999999,0.0,0.0044800000000000005,0.0,0.0,0.08,0.0,0.05,0.01,0.02,0.005600000000000001,0.07692307692307693,0.008960000000000001,0.0,0.16,0.01,0.0,0.0011200000000000001,0.017857142857142856,0.00336,0.0,0.0,0.04,0.0
2019-03-17,0.04,0.0,0.00336,0.01,0.0,0.0,0.04285714285714286,0.0,0.02,0.0,0.0,0.015151515151515152,0.02016,0.3469387755102041,0.005600000000000001,0.0,0.0,0.0011200000000000001,0.0,0.0011200000000000001,0.1,0.02,0.06,0.01,0.01,0.005600000000000001,0.05128205128205128,0.005600000000000001,0.0,0.04,0.01,0.0,0.0,0.0,0.00672,0.0,0.0,0.03,0.0
2019-03-24,0.07,0.0011200000000000001,0.00336,0.03,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.0011200000000000001,0.015151515151515152,0.011200000000000002,0.3469387755102041,0.0044800000000000005,0.0,0.0,0.0044800000000000005,0.0,0.0,0.1,0.01,0.07,0.01,0.02,0.005600000000000001,0.05128205128205128,0.00672,0.0,0.12,0.01,0.0,0.0011200000000000001,0.0,0.011200000000000002,0.0,0.0,0.02,0.0
2019-03-31,0.02,0.00336,0.0044800000000000005,0.01,0.0,0.0,0.014285714285714285,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.01456,0.3673469387755102,0.011200000000000002,0.0,0.0,0.0011200000000000001,0.0,0.0,0.1,0.01,0.06,0.01,0.02,0.0168,0.05128205128205128,0.01456,0.0,0.16,0.01,0.0,0.0044800000000000005,0.0,0.0011200000000000001,0.0,0.0,0.02,0.0
2019-04-07,0.01,0.0,0.0011200000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.008960000000000001,0.015151515151515152,0.011200000000000002,0.5510204081632653,0.01008,0.0,0.0,0.0044800000000000005,0.01,0.0,0.11,0.01,0.09,0.01,0.01,0.005600000000000001,0.02564102564102564,0.0044800000000000005,0.0,2.92,0.02,0.0,0.0011200000000000001,0.0,0.008960000000000001,0.0,0.0,0.03,0.0
2019-04-14,0.02,0.0011200000000000001,0.0011200000000000001,0.02,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.005600000000000001,0.045454545454545456,0.0168,0.3877551020408163,0.00336,0.0,0.0,0.0044800000000000005,0.01,0.0,0.1,0.01,0.07,0.01,0.01,0.0044800000000000005,0.05128205128205128,0.0044800000000000005,0.0,0.84,0.01,0.0,0.0011200000000000001,0.0,0.012320000000000001,0.0,0.0,0.03,0.0
2019-04-21,0.01,0.005600000000000001,0.0011200000000000001,0.02,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.0044800000000000005,0.030303030303030304,0.01008,0.46938775510204084,0.007840000000000001,0.0,0.0,0.005600000000000001,0.0,0.0,0.08,0.02,0.05,0.01,0.02,0.008960000000000001,0.05128205128205128,0.00336,0.0,0.36,0.02,0.0,0.0011200000000000001,0.0,0.01008,0.0,0.0,0.03,0.0
2019-04-28,0.02,0.0011200000000000001,0.0011200000000000001,0.01,0.0,0.0,0.014285714285714285,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.015680000000000003,0.42857142857142855,0.005600000000000001,0.0,0.0,0.0044800000000000005,0.0,0.0,0.11,0.01,0.05,0.01,0.02,0.008960000000000001,0.05128205128205128,0.0011200000000000001,0.0,0.2,0.04,0.0,0.0,0.0,0.0044800000000000005,0.0,0.0,0.03,0.0
2019-05-05,0.01,0.0011200000000000001,0.0044800000000000005,0.02,0.0,0.0,0.04285714285714286,0.0,0.03,0.0,0.00336,0.015151515151515152,0.015680000000000003,0.3469387755102041,0.01008,0.0012431999999999999,0.0,0.0044800000000000005,0.0,0.0011200000000000001,0.11,0.01,0.06,0.0,0.01,0.0044800000000000005,0.05128205128205128,0.01456,0.0,0.76,0.03,0.0,0.0,0.017857142857142856,0.00672,0.0,0.0,0.03,0.01
2019-05-12,0.0,0.00336,0.00336,0.01,0.0012431999999999999,0.0,0.02857142857142857,0.0,0.02,0.0,0.005600000000000001,0.015151515151515152,0.015680000000000003,0.3877551020408163,0.00672,0.0,0.0,0.0044800000000000005,0.0,0.0,0.1,0.01,0.06,0.0,0.01,0.0044800000000000005,0.05128205128205128,0.02016,0.0,0.32,0.04,0.0,0.0,0.0,0.00336,0.0,0.0,0.03,0.0
2019-05-19,0.01,0.0,0.005600000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.01344,0.3469387755102041,0.00336,0.0,0.0,0.0044800000000000005,0.0,0.0,0.09,0.01,0.05,0.01,0.03,0.0011200000000000001,0.05128205128205128,0.01008,0.0,1.0,0.01,0.01,0.0,0.017857142857142856,0.008960000000000001,0.0,0.0,0.02,0.0
2019-05-26,0.01,0.0044800000000000005,0.0011200000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.04,0.0,0.0,0.015151515151515152,0.015680000000000003,0.3673469387755102,0.015680000000000003,0.0,0.0,0.00336,0.0,0.0,0.09,0.01,0.06,0.01,0.01,0.0,0.05128205128205128,0.011200000000000002,0.0,0.64,0.02,0.0,0.0011200000000000001,0.0,0.005600000000000001,0.0,0.0,0.02,0.0
2019-06-02,0.01,0.005600000000000001,0.0011200000000000001,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.005600000000000001,0.015151515151515152,0.012320000000000001,0.3673469387755102,0.011200000000000002,0.0,0.0,0.005600000000000001,0.0,0.0011200000000000001,0.06,0.01,0.03,0.01,0.01,0.005600000000000001,0.05128205128205128,0.005600000000000001,0.0,0.32,0.02,0.0,0.0,0.0,0.0044800000000000005,0.0,0.0,0.03,0.0
2019-06-09,0.01,0.00336,0.0,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.00336,0.030303030303030304,0.015680000000000003,0.3877551020408163,0.00672,0.0,0.0,0.0011200000000000001,0.0,0.0,0.04,0.01,0.04,0.01,0.02,0.005600000000000001,0.07692307692307693,0.00672,0.0,0.4,0.02,0.0,0.0011200000000000001,0.0,0.00336,0.0,0.0,0.01,0.0
2019-06-16,0.02,0.0,0.0011200000000000001,0.01,0.0,0.0,0.04285714285714286,0.0,0.02,0.0,0.00672,0.015151515151515152,0.011200000000000002,0.32653061224489793,0.005600000000000001,0.0,0.0,0.005600000000000001,0.0,0.0,0.06,0.01,0.04,0.01,0.01,0.01008,0.05128205128205128,0.008960000000000001,0.0,1.96,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2019-06-23,0.01,0.0,0.0,0.01,0.0,0.0,0.02857142857142857,0.0,0.04,0.0,0.0044800000000000005,0.015151515151515152,0.0044800000000000005,0.32653061224489793,0.0044800000000000005,0.0,0.0,0.005600000000000001,0.01,0.0,0.04,0.17,0.04,0.01,0.01,0.00336,0.02564102564102564,0.00672,0.0,0.32,0.02,0.0,0.0011200000000000001,0.0,0.005600000000000001,0.0,0.0,0.03,0.0
2019-06-30,0.01,0.00336,0.0,0.01,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.0,0.015151515151515152,0.01456,0.30612244897959184,0.005600000000000001,0.0,0.0,0.008960000000000001,0.0,0.0,0.03,0.28,0.03,0.01,0.01,0.005600000000000001,0.05128205128205128,0.01904,0.0,0.16,0.02,0.0,0.0011200000000000001,0.0,0.00336,0.0,0.0,0.02,0.0
2019-07-07,0.01,0.0,0.0,0.01,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.0011200000000000001,0.015151515151515152,0.01904,0.32653061224489793,0.008960000000000001,0.0,0.0,0.005600000000000001,0.0,0.0,0.06,0.07,0.05,0.01,0.01,0.0,0.05128205128205128,0.011200000000000002,0.0,0.2,0.04,0.0,0.0,0.017857142857142856,0.00336,0.0,0.0,0.03,0.0
2019-07-14,0.01,0.005600000000000001,0.0011200000000000001,0.02,0.0,0.0,0.014285714285714285,0.0,0.03,0.0,0.0044800000000000005,0.030303030303030304,0.011200000000000002,0.30612244897959184,0.008960000000000001,0.0,0.0,0.005600000000000001,0.0,0.0,0.05,0.08,0.05,0.01,0.02,0.00336,0.05128205128205128,0.005600000000000001,0.0,0.16,0.03,0.0,0.0,0.0,0.0044800000000000005,0.0,0.0,0.03,0.0
2019-07-21,0.01,0.0011200000000000001,0.0044800000000000005,0.02,0.0012431999999999999,0.0,0.014285714285714285,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.012320000000000001,0.46938775510204084,0.0044800000000000005,0.0,0.0,0.00336,0.0,0.0,0.05,0.03,0.05,0.01,0.02,0.0011200000000000001,0.07692307692307693,0.005600000000000001,0.0,0.28,0.02,0.0,0.0,0.0,0.0,0.0,1.8267162364384584,0.03,0.0
2019-07-28,0.01,0.0011200000000000001,0.0044800000000000005,0.01,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.0,0.015151515151515152,0.01456,0.3673469387755102,0.01456,0.0,0.0,0.00336,0.0,0.0,0.05,0.03,0.05,0.01,0.02,0.005600000000000001,0.07692307692307693,0.005600000000000001,0.0,0.08,0.03,0.0,0.0,0.0,0.007840000000000001,0.0,0.0,0.02,0.0
2019-08-04,0.02,0.01344,0.0,0.01,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.00336,0.015151515151515152,0.01344,0.3469387755102041,0.008960000000000001,0.0,0.0,0.0044800000000000005,0.0,0.0011200000000000001,0.04,0.02,0.04,0.01,0.01,0.00336,0.07692307692307693,0.0044800000000000005,0.0,0.12,0.02,0.0,0.0011200000000000001,0.0,0.005600000000000001,0.0,0.0,0.03,0.0
2019-08-11,0.01,0.0011200000000000001,0.00336,0.02,0.0,0.0,0.04285714285714286,0.0,0.04,0.0,0.00336,0.015151515151515152,0.01344,0.32653061224489793,0.01008,0.0012431999999999999,0.0,0.00672,0.0,0.0011200000000000001,0.07,0.02,0.05,0.01,0.02,0.005600000000000001,0.05128205128205128,0.01008,0.0,0.12,0.01,0.01,0.0011200000000000001,0.03571428571428571,0.00336,0.0,0.0,0.04,0.0
2019-08-18,0.01,0.0,0.0044800000000000005,0.01,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.0044800000000000005,0.015151515151515152,0.0168,0.32653061224489793,0.005600000000000001,0.0,0.0,0.00336,0.0,0.0,0.09,0.02,0.05,0.01,0.03,0.0044800000000000005,0.05128205128205128,0.00336,0.0,0.08,0.02,0.01,0.0,0.0,0.00672,0.0,0.0,0.03,0.0
2019-08-25,0.01,0.0011200000000000001,0.0,0.02,0.0,0.0,0.02857142857142857,0.0,0.02,0.0,0.0011200000000000001,0.015151515151515152,0.02128,0.30612244897959184,0.005600000000000001,0.0,0.0,0.01008,0.0,0.0,0.11,0.02,0.05,0.01,0.02,0.005600000000000001,0.05128205128205128,0.005600000000000001,0.0,0.08,0.01,0.0,0.0011200000000000001,0.017857142857142856,0.00672,0.0,0.0,0.03,0.0
2019-09-01,0.01,0.0011200000000000001,0.0,0.02,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.0044800000000000005,0.015151515151515152,0.015680000000000003,0.3469387755102041,0.00672,0.0,0.0,0.0022400000000000002,0.0,0.0,0.13,0.02,0.04,0.01,0.02,0.0044800000000000005,0.05128205128205128,0.0168,0.0,0.08,0.01,0.0,0.0022400000000000002,0.0,0.0044800000000000005,0.0,0.0,0.04,0.0
2019-09-08,0.0,0.00672,0.0022400000000000002,0.02,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.00672,0.015151515151515152,0.0168,0.3673469387755102,0.01344,0.0,0.0,0.0044800000000000005,0.0,0.0011200000000000001,0.18,0.02,0.05,0.01,0.01,0.0044800000000000005,0.05128205128205128,0.011200000000000002,0.0,0.08,0.02,0.0,0.0011200000000000001,0.0,0.005600000000000001,0.0,0.0,0.03,0.0
2019-09-15,0.02,0.0,0.007840000000000001,0.02,0.0,0.0,0.014285714285714285,0.0,0.01,0.0,0.005600000000000001,0.015151515151515152,0.024640000000000002,0.3673469387755102,0.007840000000000001,0.0,0.0,0.00672,0.0,0.0,0.15,0.0,0.06,0.0,0.02,0.005600000000000001,0.05128205128205128,0.00672,0.0,0.12,0.02,0.0,0.0011200000000000001,0.0,0.0044800000000000005,0.0,0.0,0.04,0.0
2019-09-22,0.01,0.0022400000000000002,0.0022400000000000002,0.02,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.011200000000000002,0.015151515151515152,0.0168,0.40816326530612246,0.007840000000000001,0.0,0.0,0.0022400000000000002,0.0,0.0011200000000000001,0.14,0.02,0.05,0.02,0.02,0.007840000000000001,0.05128205128205128,0.005600000000000001,0.0,0.4,0.02,0.01,0.0,0.0,0.008960000000000001,0.0,0.0,0.05,0.0
2019-09-29,0.01,0.0011200000000000001,0.0022400000000000002,0.02,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.0022400000000000002,0.015151515151515152,0.011200000000000002,0.3469387755102041,0.007840000000000001,0.0,0.0,0.005600000000000001,0.01,0.0,0.13,0.01,0.08,0.01,0.01,0.0,0.05128205128205128,0.0044800000000000005,0.0,0.16,0.01,0.0,0.0,0.0,0.005600000000000001,0.0,0.0,0.03,0.0
2019-10-06,0.01,0.0011200000000000001,0.0022400000000000002,0.02,0.0,0.0,0.014285714285714285,0.0,0.03,0.0,0.00672,0.015151515151515152,0.01904,0.2857142857142857,0.0011200000000000001,0.0,0.0,0.005600000000000001,0.0,0.0,0.16,0.01,0.05,0.01,0.02,0.0044800000000000005,0.05128205128205128,0.01344,0.0,0.2,0.01,0.0,0.0011200000000000001,0.0,0.0022400000000000002,0.0,0.0,0.03,0.0
2019-10-13,0.01,0.0022400000000000002,0.0022400000000000002,0.01,0.0,0.0,0.02857142857142857,0.0,0.01,0.0,0.00672,0.015151515151515152,0.01456,0.40816326530612246,0.0044800000000000005,0.0,0.0,0.0022400000000000002,0.0,0.0,0.14,0.02,0.06,0.0,0.01,0.0022400000000000002,0.05128205128205128,0.008960000000000001,0.0,0.08,0.01,0.0,0.0,0.0,0.00672,0.0,0.0,0.02,0.01
2019-10-20,0.03,0.0022400000000000002,0.0022400000000000002,0.01,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.00672,0.015151515151515152,0.02128,2.0408163265306123,0.01344,0.0,0.0,0.0011200000000000001,0.0,0.0,0.13,0.01,0.05,0.01,0.03,0.0044800000000000005,0.05128205128205128,0.0044800000000000005,0.0,0.08,0.02,0.0,0.0011200000000000001,0.0,0.0,0.0,0.0,0.07,0.0
2019-10-27,0.01,0.0,0.0022400000000000002,0.01,0.0,0.0,0.014285714285714285,0.0,0.02,0.0,0.0011200000000000001,0.015151515151515152,0.007840000000000001,0.673469387755102,0.00672,0.0,0.0,0.007840000000000001,0.0,0.0,0.1,0.02,0.04,0.0,0.01,0.0044800000000000005,0.05128205128205128,0.005600000000000001,0.0,0.08,0.02,0.0,0.0011200000000000001,0.0,0.0044800000000000005,0.0,0.0,0.04,0.0
