date,Sean Hannity,Eric Bolling,Charles Payne,Harry Knowles,Lockhart Steele,Knight Landesman,Leon Wieseltier,Michael Hafford,Jann Wenner,Vince Ingenito,Matt Lauer,John Hockenberry,Donovan McNabb,Tavis Smiley,Jonathan Schwartz,Don Hazen,Rhys James,Mike Germano,H. Brandt Ayers,Robert Moore,Antonin Kratochvil,Nick Sauer,Mel Watt,Harvey Weinstein,Eric Schneiderman,Clay Johnson,Cristina Garcia,Jeffrey Klein,Corey Lewandowski,Bobby Scott,Ed Murray,Dan Johnson,Steven Wilder Striegel,Chase Finlay,Asia Argento,Rick Day,Morgan Freeman,Boyd Tinsley,Ameer Vann,John Kricfalusi,Richard DeVaul,Sam Isaly,Robert Scoble,Dave McClure,Travis Kalanick,Avital Ronell,Mark Mellor,William Jacoby,Robert Reece,Jorge Domínguez,Sean Hutchison,Brent Hamilton,Phillip Deitrich,John Kenneally
2016-07-03,0.39513197407934253,0.0,0.03389830508474576,0.02,0.01,0.01,0.0,0.01008,0.01,0.0,0.0,0.01,0.05,0.12,0.01,0.0,0.07,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.02016,0.11,0.0063,0.12121212121212122,0.06,0.03,0.15384615384615385,0.0,0.01,0.0,0.12,2.9664562618569255,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.01512,0.0,0.00504,0.0,0.0
2016-07-10,0.5926979611190137,0.0,0.01694915254237288,0.01,0.01,0.0,0.0,0.0,0.01,0.0,1.831145840652423,0.0,0.07,0.08,0.01,0.0,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.035280000000000006,0.1,0.01134,0.15151515151515152,0.05,0.03,0.11538461538461539,0.0,0.01,0.0,0.13,2.9664562618569255,0.03,0.0,0.02,0.0,0.017640000000000003,0.02,0.01,0.075,0.01,0.0,0.0063,0.01134,0.008820000000000001,0.01,0.0063,0.0,0.0
2016-07-17,0.9878299351983563,0.0,0.03389830508474576,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.12,0.01,0.0,0.03,0.0,0.0,0.13,0.0,0.0,0.01134,0.0,0.045454545454545456,0.032760000000000004,0.11,0.01008,0.24242424242424243,0.06,0.02,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.02,0.014705882352941176,0.01,0.0,0.0063,0.01,0.01,0.05,0.01,0.0,0.0,0.0,0.0063,0.0,0.01134,0.0,0.0
2016-07-24,1.1853959222380275,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.06,0.08,0.01,0.0,0.02,0.0063,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.02646,0.11,0.01386,0.09090909090909091,0.18,0.04,0.11538461538461539,0.0,0.01,0.0,0.14,2.9664562618569255,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.05,0.01,0.0,0.0,0.0,0.00756,0.0,0.0,0.0,0.0
2016-07-31,0.7902639481586851,0.0,0.03389830508474576,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.09,0.08,0.01,0.0,0.02,0.0,0.00504,0.14,0.0,0.0,0.0063,0.0,0.0,0.0063,0.1,0.0,0.30303030303030304,0.06,0.03,0.11538461538461539,0.0,0.01,0.0,0.1,2.9664562618569255,0.0,0.0,0.0,0.008820000000000001,0.0,0.01,0.01,0.15,0.02,0.0,0.017640000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,0.9878299351983563,0.0,0.01694915254237288,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.02,0.01,0.01,0.00756,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01134,0.09090909090909091,0.04,0.03,0.15384615384615385,0.0,0.01,0.0,0.11,2.9664562618569255,0.0,0.0,0.02,0.0,0.0,0.02,0.01,0.05,0.0,0.0,0.0,0.016380000000000002,0.01008,0.0,0.0,0.0,0.0
2016-08-14,0.7902639481586851,0.0,0.05084745762711865,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.04,0.02,0.0,0.02,0.02268,0.0,0.12,0.0,0.0,0.0126,0.0,0.0,0.028980000000000002,0.09,0.0,0.24242424242424243,0.06,0.02,0.15384615384615385,0.0,0.0,0.0,0.11,2.9664562618569255,0.01,0.0,0.02,0.008820000000000001,0.0,0.01,0.02,0.1,0.0,0.0,0.0,0.0126,0.016380000000000002,0.0,0.0063,0.0,0.0
2016-08-21,0.7902639481586851,0.0,0.03389830508474576,0.02,0.0,0.0,0.01,0.0,0.01,0.0,1.831145840652423,0.01,0.05,0.04,0.01,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.045454545454545456,0.016380000000000002,0.11,0.0126,0.06060606060606061,0.06,0.03,0.11538461538461539,0.0,0.0,0.0,0.12,2.9664562618569255,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.1,0.01,0.0,0.0,0.0,0.00756,0.01,0.0,0.0,0.016380000000000002
2016-08-28,0.5926979611190137,0.0,0.03389830508474576,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.04,0.01,0.0,0.02,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.0,0.0315,0.11,0.0063,0.09090909090909091,0.08,0.02,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.075,0.01,0.0,0.0,0.02394,0.0,0.0,0.0126,0.0,0.0
2016-09-04,0.5926979611190137,0.0,0.03389830508474576,0.01,0.0,0.0,0.0,0.0,0.01,0.0,5.4934375219572695,0.01,0.11,0.04,0.03,0.0,0.01,0.00504,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0252,0.14,0.0126,0.030303030303030304,0.07,0.03,0.11538461538461539,0.0,0.01,0.0,0.1,2.9664562618569255,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.075,0.0,0.0,0.01008,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-11,0.5926979611190137,0.0,0.01694915254237288,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.831145840652423,0.0,0.21,0.08,0.03,0.0,0.02,0.0,0.0,0.13,0.0,0.01,0.0063,0.0,0.09090909090909091,0.017640000000000003,0.12,0.0189,0.06060606060606061,0.06,0.04,0.11538461538461539,0.0,0.01,0.0,0.11,2.9664562618569255,0.01,0.0,0.02,0.0,0.0,0.02,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-18,0.5926979611190137,0.0,0.05084745762711865,0.02,0.0,0.0,0.0,0.00504,0.01,0.0,0.0,0.01,0.14,0.08,0.02,0.01,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.045454545454545456,0.036539999999999996,0.11,0.01134,0.09090909090909091,0.06,0.03,0.11538461538461539,0.0,0.01,0.0,0.1,2.9664562618569255,0.0,0.0,0.01,0.00504,0.0,0.01,0.01,0.075,0.01,0.0,0.02268,0.0,0.0,0.0,0.00504,0.0,0.0
2016-09-25,2.5683578315157263,0.0,0.01694915254237288,0.01,0.0,0.0,0.01,0.01134,0.02,0.01,0.0,0.01,0.12,0.04,0.02,0.0,0.02,0.0,0.0063,0.13,0.0,0.0,0.01386,0.0,0.0,0.01134,0.1,0.0,0.09090909090909091,0.05,0.01,0.11538461538461539,0.0,0.0,0.0,0.09,2.9664562618569255,0.01,0.014705882352941176,0.0,0.00756,0.0,0.01,0.01,0.05,0.01,0.0,0.0,0.0,0.0063,0.0,0.0063,0.00504,0.0
2016-10-02,1.7780938833570412,0.0,0.03389830508474576,0.01,0.0,0.0,0.0,0.008820000000000001,0.0,0.01,0.0,0.01,0.1,0.04,0.02,0.0,0.02,0.0,0.0,0.14,0.0,0.0,0.00504,0.0,0.09090909090909091,0.028980000000000002,0.12,0.01008,0.12121212121212122,0.05,0.02,0.19230769230769232,0.0,0.01,0.0,0.12,2.9664562618569255,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.01386,0.0,0.00504,0.0,0.00756
2016-10-09,1.7780938833570412,0.0,0.01694915254237288,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.06,0.12,0.02,0.01,0.02,0.0,0.0,0.17,0.0,0.01,0.0,0.0,0.0,0.01386,0.11,0.0,0.2727272727272727,0.01,0.03,0.11538461538461539,0.0,0.0,0.0,0.08,2.9664562618569255,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.05,0.0,0.0063,0.016380000000000002,0.008820000000000001,0.01008,0.0,0.0,0.0,0.01008
2016-10-16,1.5805278963173701,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.14,0.08,0.02,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.03906,0.11,0.02394,0.18181818181818182,0.04,0.03,0.11538461538461539,0.0,0.01,0.0,0.13,2.9664562618569255,0.0,0.0,0.01,0.01386,0.0,0.01,0.0,0.075,0.03,0.03402,0.0,0.0063,0.00504,0.0,0.01512,0.00504,0.008820000000000001
2016-10-23,1.5805278963173701,0.0,0.01694915254237288,0.01,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.14,0.08,0.02,0.01,0.01,0.0,0.0,0.18,0.0063,0.01,0.01134,0.0,0.0,0.036539999999999996,0.13,0.01512,0.06060606060606061,0.07,0.03,0.11538461538461539,0.0,0.0,0.0,0.13,2.9664562618569255,0.0,0.0,0.01,0.0,0.0,0.04,0.01,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.02016,0.0,0.0
2016-10-30,1.3829619092776988,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.11,0.08,0.02,0.0,0.01,0.01386,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02394,0.12,0.016380000000000002,0.15151515151515152,0.07,0.02,0.11538461538461539,0.0,0.01,0.0,0.15,2.9664562618569255,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.05,0.01,0.0,0.0,0.01008,0.0,0.0,0.0063,0.00756,0.0
2016-11-06,2.9634898055950685,0.0,0.05084745762711865,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.16,0.01,0.0,0.01,0.0,0.0,0.23,0.0,0.0,0.00504,0.0,0.0,0.0315,0.12,0.01512,1.0606060606060606,0.06,0.05,0.15384615384615385,0.0,0.01,0.0,0.13,2.9664562618569255,0.0,0.0,0.01,0.0,0.01134,0.02,0.07,0.05,0.01,0.0,0.0,0.00504,0.0,0.0,0.00756,0.0,0.0
2016-11-13,0.9878299351983563,0.0,0.03389830508474576,0.01,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.02,0.11,0.12,0.02,0.0,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0441,0.13,0.016380000000000002,0.3333333333333333,0.07,0.03,0.19230769230769232,0.0,0.0,0.0,0.12,1.4832281309284627,0.0,0.0,0.01,0.0,0.0,0.03,0.03,0.05,0.0,0.0,0.0,0.00504,0.01512,0.0,0.0,0.0,0.01008
2016-11-20,0.5926979611190137,0.0,0.05084745762711865,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.11,0.04,0.02,0.0,0.02,0.0,0.0,0.08,0.0063,0.0,0.01134,0.0,0.0,0.0189,0.1,0.008820000000000001,0.09090909090909091,0.03,0.04,0.11538461538461539,0.0,0.01,0.0,0.08,1.4832281309284627,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.075,0.0,0.0,0.0126,0.02268,0.00504,0.01,0.017640000000000003,0.0,0.00504
2016-11-27,0.5926979611190137,0.0,0.03389830508474576,0.01,0.01,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.14,0.04,0.02,0.0,0.01,0.0,0.0,0.15,0.0,0.01,0.0,0.0,0.0,0.04158,0.11,0.01386,0.09090909090909091,0.05,0.04,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.01,0.0,0.02,0.0,0.00504,0.01,0.0,0.05,0.0,0.0063,0.0,0.01008,0.0063,0.0,0.0063,0.0,0.0
2016-12-04,0.5926979611190137,0.0,0.05084745762711865,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.08,0.01,0.01,0.02,0.0063,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.016380000000000002,0.09,0.0,0.12121212121212122,0.03,0.03,0.07692307692307693,0.0,0.0,0.0,0.11,2.9664562618569255,0.01,0.014705882352941176,0.0,0.00504,0.0,0.01,0.01,0.05,0.0,0.00504,0.0,0.008820000000000001,0.0,0.0,0.008820000000000001,0.0,0.0
2016-12-11,0.5926979611190137,0.0,0.05084745762711865,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.11,0.04,0.01,0.0,0.02,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.045454545454545456,0.0189,0.09,0.00756,0.06060606060606061,0.05,0.04,0.11538461538461539,0.0,0.01,0.0,0.13,2.9664562618569255,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.275,0.0,0.0126,0.0,0.008820000000000001,0.0,0.0,0.01008,0.0,0.00504
2016-12-18,0.39513197407934253,0.0,0.05084745762711865,0.01,0.0,0.0,0.02,0.01008,0.01,0.0,0.0,0.01,0.31,0.04,0.01,0.0,0.02,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.02394,0.11,0.0,0.12121212121212122,0.04,0.03,0.07692307692307693,0.0,0.02,0.0,0.11,2.9664562618569255,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.15,0.01,0.00756,0.0,0.0,0.0,0.0,0.0063,0.0,0.0
2016-12-25,0.39513197407934253,0.0,0.03389830508474576,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.15,0.04,0.02,0.0,0.03,0.008820000000000001,0.01134,0.15,0.0,0.0,0.01386,0.0,0.0,0.02772,0.11,0.00504,0.030303030303030304,0.04,0.04,0.07692307692307693,0.0,0.0,0.0,0.19,4.449684392785388,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00756,0.0
2017-01-01,0.7902639481586851,0.0,0.05084745762711865,0.01,0.01,0.0,0.0,0.0,0.03,0.0,1.831145840652423,0.01,0.13,0.04,0.01,0.0,0.01,0.0,0.01134,0.13,0.0,0.0,0.01008,0.0,0.0,0.03024,0.28,0.0063,0.030303030303030304,0.06,0.01,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.075,0.01,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0126
2017-01-08,0.7902639481586851,0.0,0.05084745762711865,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.11,0.08,0.01,0.01,0.02,0.00504,0.00504,0.15,0.0,0.01,0.0,0.0,0.0,0.035280000000000006,0.11,0.00756,0.06060606060606061,0.07,0.06,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.01,0.0,0.04,0.0,0.0,0.02,0.0,0.075,0.0,0.0,0.0,0.0,0.01008,0.03,0.0,0.0,0.02142
2017-01-15,0.9878299351983563,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.13,0.08,0.14,0.02,0.02,0.008820000000000001,0.0,0.18,0.0,0.0,0.0189,0.0,0.045454545454545456,0.0189,0.11,0.008820000000000001,0.12121212121212122,0.05,0.03,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.0,0.0,0.02,0.0,0.0,0.02,0.01,0.075,0.01,0.00504,0.00756,0.0,0.016380000000000002,0.0,0.0,0.0,0.0
2017-01-22,1.3829619092776988,0.0,0.05084745762711865,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.02,0.0,0.03,0.0,0.0,0.9,0.00504,0.0,0.00756,0.0,0.045454545454545456,0.02394,0.14,0.02646,0.09090909090909091,0.04,0.05,0.07692307692307693,0.0,0.0,0.0,0.14,2.9664562618569255,0.02,0.014705882352941176,0.02,0.0,0.0,0.01,0.01,0.1,0.0,0.008820000000000001,0.0,0.0,0.01008,0.01,0.01008,0.0,0.0063
2017-01-29,0.7902639481586851,0.0,0.03389830508474576,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.1,0.08,0.02,0.0,0.02,0.0,0.0,0.31,0.0,0.01,0.00378,0.0,0.09090909090909091,0.017640000000000003,0.1,0.00504,0.030303030303030304,0.04,0.06,0.07692307692307693,0.0,0.01,0.0,0.13,2.9664562618569255,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.875,0.01,0.0,0.016380000000000002,0.00504,0.01008,0.0,0.0,0.0,0.0
2017-02-05,0.7902639481586851,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.00504,0.0,0.0,0.0,0.01,0.16,0.12,0.02,0.0,0.02,0.0,0.0,0.19,0.0,0.01,0.0,0.0,0.09090909090909091,0.032760000000000004,0.09,0.01008,0.030303030303030304,0.04,0.03,0.11538461538461539,0.0,0.01,0.0,0.14,4.449684392785388,0.0,0.0,0.01,0.00504,0.0,0.02,0.0,0.175,0.0,0.01134,0.0,0.008820000000000001,0.01512,0.0,0.02016,0.0063,0.0
2017-02-12,0.7902639481586851,0.0,0.01694915254237288,0.01,0.01,0.0,0.01,0.0,0.01,0.01,1.831145840652423,0.01,0.1,0.08,0.02,0.0,0.04,0.0,0.0,0.14,0.0,0.01,0.0,0.0,0.045454545454545456,0.0126,0.11,0.01512,0.06060606060606061,0.05,0.03,0.11538461538461539,0.0,0.0,0.0,0.2,2.9664562618569255,0.02,0.0,0.01,0.0,0.0,0.03,0.01,0.075,0.01,0.0,0.0,0.0,0.00756,0.01,0.0,0.0,0.0
2017-02-19,0.9878299351983563,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.05,0.04,0.02,0.0,0.02,0.0,0.01008,0.14,0.0,0.01,0.01134,0.0,0.045454545454545456,0.03024,0.14,0.0,0.09090909090909091,0.05,0.05,0.19230769230769232,0.0,0.01,0.0,0.13,2.9664562618569255,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.3,0.0,0.0126,0.0,0.0,0.0,0.0,0.008820000000000001,0.008820000000000001,0.01134
2017-02-26,0.7902639481586851,0.0,0.03389830508474576,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.04,0.01,0.0,0.02,0.0,0.0,0.12,0.00378,0.0,0.01008,0.0,0.045454545454545456,0.02394,0.11,0.01386,0.06060606060606061,0.04,0.04,0.11538461538461539,0.0,0.01,0.0,0.1,2.9664562618569255,0.02,0.0,0.02,0.0,0.0,0.01,0.01,1.875,0.0,0.00504,0.0,0.00756,0.02142,0.01,0.00756,0.00756,0.0
2017-03-05,0.7902639481586851,0.0,0.03389830508474576,0.01,0.0,0.01,0.0,0.01134,0.01,0.01,0.0,0.01,0.05,0.08,0.02,0.0,0.03,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.017640000000000003,0.13,0.016380000000000002,0.06060606060606061,0.05,0.03,0.11538461538461539,0.0,0.0,0.0,0.14,2.9664562618569255,0.01,0.0,0.02,0.0,0.0,0.01,0.01,0.4,0.0,0.0,0.0,0.00504,0.01008,0.0,0.008820000000000001,0.0,0.00504
2017-03-12,0.9878299351983563,0.0,0.03389830508474576,0.01,0.0,0.01,0.0,0.0,0.0,0.05,1.831145840652423,0.01,0.03,0.04,0.01,0.0,0.02,0.0,0.0,0.12,0.0,0.0,0.00504,0.0,0.045454545454545456,0.0252,0.1,0.0126,0.030303030303030304,0.03,0.05,0.07692307692307693,0.0,0.01,0.0,0.16,2.9664562618569255,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.016380000000000002,0.0189,0.0,0.008820000000000001,0.0,0.0
2017-03-19,0.7902639481586851,0.0,0.03389830508474576,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.08,0.04,0.01,0.0,0.03,0.0,0.0,0.21,0.017640000000000003,0.0,0.0,0.0,0.045454545454545456,0.0189,0.14,0.02394,0.030303030303030304,0.06,0.04,0.11538461538461539,0.0,0.0,0.0,0.16,2.9664562618569255,0.02,0.0,0.02,0.00504,0.0,0.01,0.0,0.3,0.01,0.0,0.0,0.008820000000000001,0.0063,0.0,0.0,0.00756,0.0063
2017-03-26,1.9756598703967125,0.0,0.05084745762711865,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.06,0.08,0.02,0.0,0.05,0.0,0.017640000000000003,0.14,0.0,0.0,0.0,0.0,0.0,0.05166,0.11,0.01386,0.030303030303030304,0.06,0.06,0.11538461538461539,0.0,0.0,0.0,0.14,4.449684392785388,0.01,0.014705882352941176,0.01,0.0,0.0,0.02,0.01,0.2,0.01,0.008820000000000001,0.008820000000000001,0.0063,0.0,0.0,0.0,0.0,0.0
2017-04-02,0.9878299351983563,0.0,0.01694915254237288,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.09,0.08,0.01,0.01,0.02,0.0,0.0,0.14,0.00378,0.0,0.0,0.0,0.0,0.02772,0.11,0.02394,0.030303030303030304,0.05,0.37,0.11538461538461539,0.0,0.0,0.0,0.22,4.449684392785388,0.01,0.0,0.01,0.0,0.0,0.02,0.01,0.15,0.0,0.0,0.01008,0.0,0.0,0.0,0.01008,0.0,0.0
2017-04-09,0.5926979611190137,0.0,0.03389830508474576,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.07,0.08,0.1,0.0,0.02,0.0,0.0,0.16,0.0,0.0,0.008820000000000001,0.0,0.045454545454545456,0.04788,0.09,0.008820000000000001,0.030303030303030304,0.06,0.28,0.11538461538461539,0.0,0.0,0.0,0.15,4.449684392785388,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.15,0.0,0.00756,0.00504,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0.7902639481586851,0.0,0.1864406779661017,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.04,0.04,0.03,0.0,0.02,0.0,0.0,0.13,0.0063,0.0,0.0,0.0,0.0,0.04284,0.1,0.0,0.030303030303030304,0.05,0.18,0.11538461538461539,0.0,0.0,0.0,0.14,4.449684392785388,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0063,0.01,0.0,0.0,0.00504
2017-04-23,3.7537537537537538,0.0,0.03389830508474576,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.2,0.04,0.03,0.0,0.06,0.0,0.0,0.15,0.0,0.01,0.01134,0.0,0.0,0.03402,0.09,0.0126,0.0,0.07,0.12,0.11538461538461539,0.0,0.01,0.0,0.17,4.449684392785388,0.03,0.0,0.01,0.0,0.0,0.01,0.01,0.55,0.01,0.0,0.0,0.0,0.01008,0.0,0.00756,0.0,0.0
2017-04-30,1.5805278963173701,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.831145840652423,0.0,0.09,0.04,0.15,0.01,0.05,0.0,0.0,0.11,0.0,0.01,0.0,0.0,0.045454545454545456,0.035280000000000006,0.11,0.02142,0.030303030303030304,0.04,0.14,0.11538461538461539,0.0,0.01,0.0,0.15,2.9664562618569255,0.0,0.0,0.01,0.0,0.008820000000000001,0.01,0.01,0.2,0.0,0.0063,0.00504,0.00504,0.0063,0.01,0.01512,0.0,0.0
2017-05-07,0.7902639481586851,0.0,0.03389830508474576,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.05,0.04,0.02,0.0,0.09,0.0,0.0,0.14,0.00756,0.0,0.01008,0.0,0.045454545454545456,0.0441,0.08,0.01386,0.030303030303030304,0.06,0.35,0.07692307692307693,0.0,0.0,0.0,0.18,2.9664562618569255,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01386,0.01,0.0,0.0063,0.01512
